,id,type,link
781,782,1,publication/377759010_Application_of_Big_Data_in_Tourism_Destination_Management_A_Case_Study_of_Changsha_City?_sg=ugO9RWCpZ_K1V7YJyivapw9lBrEZc3KaeKhfvwG-aVbWnmsfSWBNvXyJzXgR3vUAUpiWqRNiNCXf9dI
782,783,1,publication/378225441_Big_Data_and_Financial_Technology_Fintech_Towards_Financial_Inclusion?_sg=W3-9AFc1Ot4E1B38CFxibOf9hV6gUqhKR7NVdisErkCBj6V_FesENOuizT8yNg5SjPqkAP7pJovvqlc
783,784,1,publication/379249477_Necessity_of_Big_Data_Security_and_its_Relation_to_National_Security?_sg=Q0dxa7T9exyZ_9uUNYaye16XccYri0r7IytBMpNrKXc0kpij7zdWLpCOjofEAQ9qtLwqiivf29yxXw8
784,785,2,profile/Sanjaya-Adhikari-3
785,786,1,publication/380384268_Myth_20_Big_Data_Systems_Can%27t_Protect_Individual_Privacy?_sg=PtZwqqljpkcjCfzd_L8I4sshouujojZuAKNSPdo5ZgIqBpKcJ-f1D5OKpeSspNK6Ukcf_Z7AQTn9R2U
786,787,1,publication/377209511_Enabling_Big_Data_in_Planning_Solutions_for_Smart_Cities?_sg=9xR7EIPwcs-MQFy-kEE7Mwfn5hW0NgfFUeB39BgnLgTKP0uy-1kEMCxGHtkZVrF2BXawKTaz7vp5B7o
787,788,2,profile/Somi-Sareen-2
788,789,2,profile/Nazish-Abid
789,790,2,profile/Mazharul-Haque-6
790,791,1,publication/376380013_Peluang_Pemanfaatan_Big_Data_di_Perpustakaan_Sebuah_Kajian_Literatur?_sg=7h9qlIerPSfR2bwdfjwuquCGhIwVpawP8_wj75pPzxph8K_79EB8LuSxuABFkzU1xBxAQpmO2PKVzS0
791,792,2,profile/Araf-Aliwijaya
792,793,1,publication/373435765_Big_Data_Management_and_Analytics_as_a_Cloud_Service?_sg=jqTYx5hQE9g2YCb4J02YjzUoJbqYXPWx8mnTpPfDsi7GiXWPFnnsDVBr5HL7nes8cbo6CIv6jBkxZbY
793,794,2,profile/Alfia-Badiwalla
794,795,1,publication/379754031_SYSTEMATIC_SUPPORT_FOR_THE_PROCESS_OF_EVALUATING_THE_EFFICIENCY_OF_USING_BIG_DATA_IN_COMPANIES_AND_ITS_IMPACT_ON_THE_ECONOMIC_PERFORMANCE_OF_COMPANIES?_sg=zYLXhQVc36omxXEy32ZenGtfRsSquA7HkNLOtf1DZ5GpIxYfASA9B-8OPlaS9brrDJwvSg5trW-U3vk
795,796,1,publication/379777866_Utilizing_Big_Data_Technology_for_Online_Financial_Risk_Management?_sg=pSE0MEsXWFEr3XlhBPKobPPBMVlPsVCJg70dEm5S22SXl5UCK8xTodMCKRTHuCTTMbjHT4hDLXDOBDo
796,797,1,publication/377172173_Big_Data_Analysis_Techniques_Data_Preprocessing_Techniques_Data_Mining_Techniques_Machine_Learning_Algorithm_Visualization?_sg=mJ22V-RD8Vpy-w_5vPC-mgqEB_nLk_VpHUbdUwauOkxTaf887IOxC_-sKIpxVWm3n4Fon-ScVrogFz4
797,798,1,publication/378360394_Architectural_Design_for_Data_Security_in_Cloud-based_Big_Data_Systems?_sg=ujpR8c_BSaQ6Bjf-WmJBsb3Wn30ttLgBK-zn-cRYEjiQXmU4xb_2OqT3lfZhIl15wuZRPj68NA8oC7A
798,799,1,publication/376581174_Big_Data_Challenges_in_the_Supply_Chain_Management_Perspective_from_Data_Envelopment_Analysis?_sg=qzCXhxHbykRGZOGLFQyfZ2JKw594bcfTxCR1h2tJjRIbG6digKKdD6xP4ertGPyKXPM4_cL67znRjtc
799,800,2,profile/Saurabh-Pote
800,801,2,profile/Prayag-Gokhale-2
801,802,2,profile/Praveen-Kulkarni-4
802,803,1,publication/374044554_Big_Data_in_Cloud_Today_A_Comprehensive_Survey?_sg=CfC5XO4Gva2wopgq-bMPpYDJ7e5AAIu0RtPiSYmOMWM1k7135GbS3MkGpt00j3HYjsiS0OwAqwXT9gY
803,804,1,publication/377547938_Exploring_the_Use_of_Big_Data_Analytics_in_Healthcare_Opportunities_and_Challenges?_sg=c_GTxyKVeah_k6rYf-ww2jkEfDg5A2tNoPZMy84_h_Q86VmLTsndczZKD8YKAELHiFrSMJPJVlpfuVg
804,805,1,publication/377648753_Influencing_mechanism_of_the_intellectual_capability_of_big_data_analytics_on_the_operational_performance_of_enterprises?_sg=pCQAYWCxMeAIYa2LpAfZy6QtSd9acR---9ZvPbL6bYTZd7eO2B9qXc8SzRB6In32SWSYEoWFqnnryxI
805,806,2,profile/Junbin-Wang-4
806,807,1,publication/380599680_Research_on_android_user_privacy_permission_analysis_and_protection_mechanism_under_big_data_environment?_sg=JhLOO-uOnnxl5LHZy22X_gZPQ4ko_Dy8MvETLWf1vY-0C_R8neGtAhka6pkBLgwIManaIDV2Q_jOBcI
807,808,1,publication/377026421_Role_of_Big_Data_Analytics_Play_in_the_Fields_of_Medicine_Hospital_and_Healthcare_Industry?_sg=leWrVAfr2kqQC8EijcYyH2ieTIN-TOGfC6JgKVAtFRQXJrbh4yqFkWLiIua8dAM4UfxDBVtXnUkZByA
808,809,1,publication/372735171_Antecedents_of_big_data_adoption_in_financial_institutions?_sg=b4dg8KTKIfMOk9kdm3GyWMXRUJ1jsjp5hjO8Q2JwdpRyNEdwgnNY6FX315JBma7R_NMF1rFrizO6Lso
809,810,2,profile/Chukuakadibia-Eresia-Eke
810,811,2,profile/Taguma-Nyanga
811,812,1,publication/375368644_Large_Scale_Data_Influences_Based_on_Financial_Landscape_Using_Big_Data?_sg=qlgFYzYkFOSfCjNBUNzhp7ET0CiElEzyUJKewNQ0Q4akMhXUUGJPnizaZZr4Sjo9af1vokxNV_QijCY
812,813,1,publication/378259626_Comprehensive_Management_and_Application_for_Big_Data_of_Pre-stack_Seismic_Data?_sg=YUIGO3lWl6pL1e9dww6U99SWr98hyZ2e7Grf8yjSeLfyxRDcXAHkUEgQdZDI7kCaifgSMRFA02aSkHM
813,814,1,publication/379685952_Job_Scheduling_for_Big_Data_Processing_in_YARN_to_Enhancing_Performance?_sg=kfXNhVgivi6VeR7NAiwysu7uAsF4SNWYbDE-jNrxW84pav__fCoSazYXw-aRPyi0IxI_hNFIXC0-Elc
814,815,1,publication/373536057_Machine_Learning_Algorithms_for_Big_Data_Analytics?_sg=I2294SbRSym_6EksUrSmI87p7cwWEq7XP_a1LwDtE0ChDHDKQ79G4dJnsZWq-RNQTxJBvXz8C173rM4
815,816,2,profile/Ahatsham-Hayat
816,817,1,publication/376187418_A_Review_on_Big_Data_Analytics_on_Cyber_Security?_sg=8-kBSfpNDQeH5gColHSR0HqCiPl8VGTQlViXP-5mTbPOlgrkFYVXdXPY2dI2ZbKlEGp1dYUyaACQ_RE
817,818,1,publication/380967172_How_Big_Data_Governance_Meets_Financial_Decision-Making_Evidence_from_Banking_Sector_in_Emerging_Economies?_sg=YCAj1M5yUEHF1hLaVOlWdD_h_5RJS7KN9mSj2IUbp79XOZ7sHjUgfecXib7EPy8HhPfIg8mbYLhP-tM
818,819,1,publication/379032697_Exploring_Smart_Cities_Maximizing_the_Impact_of_Big_Data_on_Smart_Mobility?_sg=f-_3B_iH6PexSnKgBLMWVtVEELndlO-QvMe9vPRYOe3LBAxTUCVHzkZ2j5wMpPhsHEW3HlcxE87YuMI
819,820,2,profile/Serkan-Gursoy
820,821,2,profile/Murat-Yucelen
821,822,1,publication/378847521_Leveraging_Big_Data_Analytics_to_Enhance_E-learning_Services?_sg=ILXd6k2z9tByK-gqz9A9zGxFH65V2Cu9H-uWHo5nFaf5BonVTn361bSeSSsy5QRDB4cPqTU-1tpZGtg
822,823,2,profile/Aso-Yasin
823,824,1,publication/378324782_Overview_of_big_data_information_privacy_protection_technology_and_challenges?_sg=q8oKZebl9FFgttWV9XgOLyzMgBF4KKsNSj0WSeyVgLrsDoUcm-Esit8sapkHek8Zp_7N7iRiESmeukE
824,825,1,publication/376721280_Role_of_big_data_analytics_in_healthcare_systems?_sg=brfpHmxMCR-xQQbYuei4Ng26KI-3dG6k4vCIBHnqo5nvwPxvrXWyQt0FKb18JPlE5l1zk-nhAE-znXk
825,826,1,publication/377131100_Modelling_Big_Data_Management_for_the_Finance_Sector_Using_Artificial_Intelligence?_sg=YAyZWSKxPbFIoRztI93s9GTZLxo56Elaq0NzZzSL-3U-ks5EmcE8xIMw85OoDcP9J_oR1YN14wmxuIY
826,827,1,publication/378200797_Penerapan_Big_Data_Dan_Analytics_Untuk_Meningkatkan_Keunggulan_Kompetitif?_sg=OLs5Hk7peEmNY8RCf0bt0S51VfjNta0jpQDm0e-4deYHi9qjsHpo8wI6uvZLDqshVFb9wHKaxZBdAjM
827,828,1,publication/374531352_Big_Data_Analysis_in_Computational_Biology_and_Bioinformatics?_sg=bL9OgsMEugOrtcYkX6jZqY9a2rnEcrdc_lLfyW6kBnqx2XVq1FJ-UmkdtSGspSqXGpbhNn1wOONe4YM
828,829,1,publication/379978347_Technology_Organization_and_Environment_as_Strategic_Factors_of_Big_Data_Analytics_Readiness_and_Acquisition_Intention_to_Adopt_Big_Data_Analytics_in_Malaysian_Libraries?_sg=ew5S-A5cAtxF1I0SLH9QRMg7WedUnnU2b-FgZuR9-ZXkH8MBZ5hLxm7qn7ApYJRsQqT2TsmnYFcRc8I
829,830,2,profile/Noor-Zaidi-Sahid-2
830,831,1,publication/379261674_Article_Acceptance_Certificate_Title_-Unveiling_the_Power_of_Big_Data_A_Comprehensive_Review_of_its_Role_in_the_Banking_Sector?_sg=UpyTftXV2Y_3OVz8cdQBOiK776Dewc1MicZJU-TJI-9PMt9iVpNFHqNlt1iUy3Hk8GjG4AHmii_GE8k
831,832,2,profile/Abeer-Amer
832,833,1,publication/378107919_Brazil_Data_Cube_Workflow_Engine_a_tool_for_big_Earth_observation_data_processing?_sg=fDnX3vDMxpnQroUY9S0jkmV-r7k3zc6aZzeLPL5Sld5nhR2nGoQdI8d6MZC4pJs50ZJYh-gGVEvntiY
833,834,1,publication/380393620_Machine_Learning_for_Big_Data_Analytics?_sg=QEbAvYA2SimGC0vkpQiKKDLzWEDRHw2cjdmkmIbbPsIYAZxCA65kPqhixfBwpN8PdLiwzq7Np3Be1yQ
834,835,1,publication/380393620_Machine_Learning_for_Big_Data_Analytics?_sg=UPBPn96us3-cHdEY8P5bw8QttuPgUqe9emD4UFtJgSMjvFkL9iXiQEHMcpHXaNBGaeV07J-h4UHQS1M
835,836,1,publication/379082749_Analyzing_User_Behavior_in_Social_Media_through_Big_Data_Analytics?_sg=q_7QOJ3PnXL7A47bLHhcRNLfw5QuoN6UiCPLa2r78vxUHifzrYao53LfmB023C-SGsJARbV0N8SEo1o
836,837,1,publication/378357682_Anomaly_Detection_of_Big_Data_Based_on_Improved_Fast_Density_Peak_Clustering_Algorithm?_sg=1jyeib5LcQTZwY1Jx62y8Ro595OfhgTZ_H5TF1Z6KvFFoKU8RwyKd5vhU8yaUBwSGonLrSyUYrmLx-4
837,838,1,publication/377729677_The_Nexus_of_Big_Data_Analytics_Knowledge_Sharing_And_Product_Innovation_In_Manufacturing?_sg=Hf1zXxN2NrOcg8sd_5uQ6oxK9izeARKVRf6MzYcPGjyH4dfBmtCq5b2jNOsLRfDbiQ5NjZEMhCBTOkY
838,839,2,profile/Buelent-Yildiz
839,840,2,profile/Semsettin-Cigdem
840,841,2,profile/Ieva-Meidute-Kavaliauskiene
841,842,2,profile/Renata-Cincikaite
842,843,1,publication/380393580_Cloud_Computing_for_Big_Data_Analytics?_sg=sxXyOidawLdPxxptki1_XnsPqPLjP_k65rzodspKzUyfBO4-YsRlFAyz70gpuSTI99KFkBzctRKp43I
843,844,1,publication/377074624_Evolution_Collaborations_and_Impacts_of_Big_Data_Research_in_Ecuador_Bibliometric_Analysis?_sg=VOPemy_jovaO8vdBKVUnecgvd4HipWK1boRKi8w_Sx_QIciYsz7NvCzuVFl8weasZQLt9a2qwNmROxA
844,845,2,profile/Fatima-Aviles-Castillo
845,846,2,profile/Manuel-Ayala-Chauvin
846,847,2,profile/Jorge-Buele
847,848,1,publication/381093011_Utilization_of_Big_Data_for_SWOT_Analysis_in_Improving_Business_Sustainability_of_MSMEs?_sg=N913bK8ZVtvRQilm9tovj3M5Apa3mBffyblB41GBvPOvAqnnS8N83PDNCYRp8TZmHCqIzuyjKBuMAfs
848,849,1,publication/381093011_Utilization_of_Big_Data_for_SWOT_Analysis_in_Improving_Business_Sustainability_of_MSMEs?_sg=wsFmqg_AXvsSxCpBD_1s0T0obqJV5jCk2TsFAde119e6bRatHIpVIAYL4efLYk2ZGm9Vw1GPm8m29cg
849,850,1,publication/380027028_Towards_Sustainable_IT_Infrastructure_Integrating_Green_Computing_with_Data_Warehouse_and_Big_Data_Technologies_to_Enhance_Efficiency_and_Environmental_Responsibility?_sg=4aTuFi0hI4xcCMuztf710omgk7cfht_ta5-VnWolevIT1G4Cj4hZ8oxvw7gOsjJTi5xJBdhzGv5Tmls
850,851,1,publication/378996569_Implementation_Ways_and_Risk_Analysis_of_Big_Data_Analysis_in_the_Construction_of_Labor_Education_in_the_New_Era?_sg=ny7YiH4H9WRNOaeea7x28KQuJmA5WNYzQbxYlYwYvfM0JqRqeICTeciS9gn2rDFuM3bewioKxq0bAbU
851,852,1,publication/377759444_The_Big_Data_Value_Chain_for_the_Provision_of_AI-Enabled_Energy_Analytics_Services?_sg=2wf3YXfqg9xP7tNx8nssxufGBG1Ak4Pzisv5yt3HtgNGBc4sMHXwOwc65Jen5kte7jGDrK_kKdGVwWE
852,853,1,publication/379379128_Big_Data_for_decision-making_and_achieving_Sustainable_Development_Goals_the_state_of_legal_regulation?_sg=TfpJlKhqiEIaV033qs5p7q5mHXVPnEkzT6KN7jBiKtd58hr4Ebk1LsNuY64kA7ftOArLLK0QUAOAuuc
853,854,1,publication/374723458_Sustainable_Management_With_Big_Data_A_Systematic_Review_on_Tourism?_sg=3KM7Rp4nrcEbx9nF0OndpFn_UHhZtG9REiOQGlQDHplNyAKPs55Yuqc3zGAAa7Kl2mHlVaZIReI5kVo
854,855,2,profile/Meral-Calis-Duman
855,856,2,profile/Hulisi-Binbasioglu
856,857,1,publication/380992249_ANALYSIS_OF_THE_LEGAL_PROTECTION_OF_PERSONAL_INFORMATION_SECURITY_IN_THE_ERA_OF_BIG_DATA?_sg=x1ZeoqeIBnTp7h4yStD3Wkz-h60gZiQvswH85Qi5gHEnrBAtweEQkUt6-sp8kx77lxFEqY3M1V0xcVw
857,858,1,publication/380448581_Online_Education_Big_Data_Management_and_Mining_Based_on_Intelligent_Technology?_sg=LR9TW7saSucxDa9HValrIsQuGebX2e86T4jcL9X5tmbKxsdmOSbYQRX7HXkXxeveXe89fuBy-uI6YN8
858,859,1,publication/367400958_Enhanced_Neural_Network-based_Univariate_Time_Series_Forecasting_Model_for_Big_Data?_sg=dTa_zl5nzMy0C6OIRudbFZ9JJSl2PF8Dzgcel46RdgxrI162Ib24wGmZ_n52K0vsiXzkbXE5t20B9Jc
859,860,1,publication/379845597_Quality_Improvement_Model_of_English_Teaching_in_Universities_Based_on_Big_Data_Mining?_sg=95ZS_CJW-74zKHFoTzmQfBOOugfQ9LqEWxEEgzdQXRPG305nmqzUcLSbq9_F1JI8QC5nz9YndpS276c
860,861,1,publication/377374831_Applying_big_data_and_supply_chain_innovation_for_organizational_performance?_sg=tn5sR6uaJAzQCmI73HP-8uKLBj0wBaTGZR-9wTKpfI7Act_PMYy0cu6WRfbLyLrc53L7wJHaif3MlHs
861,862,1,publication/379632091_On_the_Capital_Market_Consequences_of_Big_Data_Evidence_from_Outer_Space?_sg=ojOclCOrwInJjbWH1ciFQf-n66NcmWfZH_5dk_TiJ_TIPN76P-aPXQTlOivDnaESd3fHdkzdiHYo5vE
862,863,2,profile/Panos-Patatoukas
863,864,1,publication/380631769_Real_World_Data_are_Not_Always_Big_Data_The_Case_for_Primary_Data_Collection_on_Medication_Use_in_Pregnancy_in_the_Context_of_Birth_Defects_Research?_sg=mIJweywy4bIuUYKLhbxWN9xngBV13b8tQTdB5imR5wAqVFlAkUSHKUH1z9ZMVnJMlWrsC2Oi_fEIx-8
864,865,1,publication/381448423_Performance_Comparison_between_SQL_and_NoSQL_in_Terms_of_Use_with_Big_Data?_sg=_zgDZEvk3YIdWO1qgDN-D-PRdzCiQ4bLvgwbwCm0tClCB0CT0HCEyaLaiyUo00qkSvT1aH_Cu0nxGpM
865,866,1,publication/380879471_Anonymizing_Big_Data_Streams_Using_In-memory_Processing_A_Novel_Model_Based_on_One-time_Clustering?_sg=5k6__nSxPVnJNYWUYKGZvlWNkiEBlxyA3D0jlrZeHonEFp7w-JOpmhXW5G-BP17ANyf-rKjIOFF9UCU
866,867,2,profile/Mir-Mohsen-Pedram
867,868,1,publication/379796017_Instinct_Suprresion_and_Catharsis_The_Psychological_Source_and_Guidance_of_Teenagers%27_Network_Ideology_in_the_Era_of_Big_Data?_sg=Gyt39Ym8-bQP3BA5gmhsKhVhM2vHOAYV1Q-cIYUC5LQXmLFUVFO6sMfxJJZgsxgskxoQNmQUKo7WF8o
868,869,1,publication/377772138_Big_Data_Analytics_in_Industry_40_in_Legal_Perspective_Past_Present_and_Future?_sg=pwLGC-06FJTqG8egWPG7JNbnUXobsMHAgng85lLvrezjrIxLZvQ1KK8fsnyrbz7dHDWQRpKiaKaIn8c
869,870,2,profile/Dr-Jayanta-Ghosh
870,871,2,profile/Vijoy-Sinha
871,872,1,publication/377757707_Big_Data_in_Sports_Medicine_and_Exercise_Science_Integrating_Theory_and_Practice_for_Future_Innovations?_sg=M4WFI0M1BSwIjEWsZw5F5_O0YxadI41ZceeLi4dh8hT-9Kq9fapBnPaoIx2u9MbvmomJqdDpFbnuo9w
872,873,2,profile/Ismail-Dergaa
873,874,2,profile/Karim-Chamari
874,875,1,publication/381115138_EXPLORING_THE_CONFLUENCE_OF_BIG_DATA_ARTIFICIAL_INTELLIGENCE_AND_DIGITAL_MARKETING_ANALYTICS_A_COMPREHENSIVE_REVIEW?_sg=ElJ-0hka28qgC6Pjs9NKgXsjXXbzGIjDfezUat016FWwhr7pZecRBqmdH3bCyzkKu9Rvz7FRDCfZZdY
875,876,1,publication/376563305_Multiple_Roles_of_Big_Data_Platform_and_Artificial_Intelligence_Architecture?_sg=ewx8lRuoU-a_DoTE9GjQY5Y0sV3DEytTegDCn_l7m81OZh5SCYIpOj615fu7YadsEyWvgWZu3xoBL20
876,877,1,publication/375307223_Health_Data_Security_in_a_Big_Data_Environment?_sg=kySyhi1uCq1-3illpsbCfW7ASj4t9gE2f8AKVzhE_xffdXJ7PzJa8B2NZuvsOBHZLl6mwQwBCPF6ajo
877,878,2,profile/Ismail-Ameskour
878,879,1,publication/375551609_The_Transformation_of_International_Marketing_Strategy_under_the_Background_of_Big_Data?_sg=SuycBGSrYkpaww07_mggXslz2guUgw4f6r5BYAdWY6oV0-P-dyPXHoCh3euLU4p6TEcUEjmHFotDADM
879,880,1,publication/374733968_Big_data_Navigating_the_Hadoop_ecosystem_Unraveling_the_potential_of_big_data?_sg=f4Qh3cQLw8VC1XW33YMCxN5h2supTLhf1wv9f2DfjGee3nzmf2wARPFPpkLgnzQvnnXvKRpgtqcoRfI
880,881,1,publication/374578879_Revolutionizing_Healthcare_Through_Advanced_Analytics_Big_Data?_sg=8hCDoNgnmvS4bxglApV6uc5CX6KZ90kV8Ob9PyCo5UHI0G_8SnbRutctw1H6KvFc5sF52uYGgh0n3Wc
881,882,1,publication/372339161_Big_Data_and_its_Applications_in_Various_Industries?_sg=0EaXGaw5iWj2UGGLx-fNxB1iGR8HkXXzOt2YhyqV92l1BQAM_OUGci4w2D2mtVrpvP19KX7gTMzMtIo
882,883,1,publication/377638029_Evaluation_of_a_software_positioning_tool_to_support_SMEs_in_adoption_of_big_data_analytics?_sg=HInk0-R9dkMp2QQU1Xjx_kgHurhq4IK-3j1CtMfoKKBrOOM5qZ6b_Est7qRJQXfJbfPZWbpAN2tyolY
883,884,1,publication/380190989_Sustainability_orientation_industrial_big_data_and_product_innovation_Evidence_from_the_European_manufacturing_sector?_sg=c2ONxCZAEpZS7XELvszniefIonxVC1u-_Qi_UoTQ4PzI72EJBxXmkCWjUEdyJRNQw83J-gcOJ5Srcpk
884,885,2,profile/Kunecova-Jana
885,886,2,profile/Andrea-Bikfalvi
886,887,2,profile/Pilar-Gou
887,888,1,publication/374816338_Pemanfaatan_Big_Data_untuk_Peningkatan_Bisnis_Bank?_sg=fYndtEpw5WLC7EoIM963jCz7HTFp82IFFfGVV2UQYXlwTWagDLI3kH1BbQ6xewhCZzHL2vl8KbqKO4k
888,889,1,publication/379596402_Roles_of_Iot_big_data_and_machine_learning_in_precision_agriculture_a_systematic_review?_sg=qCEiFpo4wfSP5wxyme1XP58MX7vthP7f4gFJmehh_d5Q-_qKDeNhJFqQ-YsileO2BwLwkvoid9GLlec
889,890,1,publication/377158216_Attribute_of_Big_Data_Analytics_Quality_Affecting_Business_Performance?_sg=X2g9vgV0mfrFtPbnhpgr2NKzE7-itrK11kABggUO0oXlN8R6rkacGOALZsIsoCeUsQAOu0pQr5lrC9s
890,891,2,profile/Sangjae-Lee
891,892,1,publication/376868147_The_Effect_of_Data_Security_Procedures_and_Big_Data_Analytics_on_Engineering_Performance_A_Case_Study_of_Lagos_Iganmu_Industrial_Layout?_sg=n_uDkWs8qA96NimPaUUlSVrBy6ot7tRlEabI6UQp0XicQWxhWYeEjsOxQGXt8NnCvP9pskD2sFW_U_k
892,893,1,publication/379744812_AN_ANALYSIS_OF_RECENT_STUDIES_IN_ENGLISH_EDUCATION_IN_CHINA_USING_AN_APPLICATION_OF_BIG_DATA_IN_ENGLISH_TEACHING?_sg=rufkLcBRbS7qESWBFQWGD46sdBF2U3MY2qa9UUZxlXAACn1oVXiH-EOoATrJDZ22dDkkKfKVG00PCdk
893,894,1,publication/372247548_The_evolution_of_Big_Data_in_neuroscience_and_neurology?_sg=xsuOfIBJYlrBLPT1AGGQYgSr70psHQEjf5Y5p5qX3Mb8vb75XMwuA35PamnE5lOt05e2_GDWOFbGh5E
894,895,1,publication/375887903_Understanding_how_big_data_awareness_affects_healthcare_institution_performance_in_Oman?_sg=8mN4y6gbfdmXJppP5Ex_7J2wC0Re4m_MJJ1SIw3seURkoZ7ea4-xUve3sY8Fcw9xjPl2Dq2EBfCCujg
895,896,1,publication/377198112_Convergence_in_Financial_Systems_Fintech_Big_Data_and_Regulatory_Standards?_sg=CD-vUpXGXoP7NOvgrjyEbPqeU4aVrBN2pVwdq6_0AdvyAEah5QpAcy2jhbnOny3qRqHAW-1TMvgPxD8
896,897,1,publication/380299712_Big_Data_The_Game-Changer_for_Digital_Journalism?_sg=fosfGaJxWrJknoOtk6W3QN3xfFCvFFaUctRiXaIQkR0QiToVQu0fmpxe0GkGs_A-jNpPIZflPsN4tuQ
897,898,1,publication/377213856_Streaming_machine_learning_algorithms_with_streaming_big_data_systems?_sg=CfLk1YKRaAxH1wmY3uaGnp_mfyR4kc2oKoIn_EoP4Hq266GB3gL5Ysxtx46Nh8p86eU54PUyNU57hD8
898,899,2,profile/M-Ramesh-5
899,900,2,profile/Dr-Manjula-Bairam
900,901,1,publication/381317626_Corresponding_author_Omowonuola_Ireoluwapo_Kehinde_Olanrewaju_Strategic_financial_decision-making_in_sustainable_energy_investments_Leveraging_big_data_for_maximum_impact?_sg=xQNvbTqj73R_xwAye7sDFflKOBQVTALTt0NSwwV1e5cR69cgGu7btMWY9ZLGutVAvgzwpe6qoax1N6Q
901,902,1,publication/375232891_Big_Data_in_Finance_An_Architectural_Overview?_sg=NSL5i_TWnZkTQGeUm3TbbWgO7Kq6MLpZ3BGC_PCmxGldzp9BpR2TS0_ZUGaDU_qBe43KTasORW1OPKw
902,903,2,profile/Kaushikkumar-Patel-4
903,904,1,publication/376569474_Design_and_Implementation_of_Power_Big_Data_Platform?_sg=_lkB2DhEnSH_Maa4cwZYUy1aOzNBRNg_xhbTVjfrSMtRFPU8Vv9p8pDcjupjiY6P4sAf-ZAYPXXltSk
904,905,1,publication/380813572_Machine_Learning-based_Distributed_Big_data_Analytics_Framework_for_IoT_Applications?_sg=-vepRKzpThbVOA38GWcN9ZPFp7vc26ap-8jrDO14Q4AcMxrJRP6Ff7-jkQn7wMBQSApD3YbIJ5zNrCY
905,906,2,profile/Ananda-Ravuri
906,907,1,publication/357803871_Big_Data_and_Big_Data_Analytics?_sg=vtL55zMO-Ia4vlikTfyAa_qjiSA-zALKMLKFlLp1udrq0ssg9SW1UrtTB5eZg1t01XJ6JjX5OS7GIbE
907,908,1,publication/379524264_AI_and_Big_Data_in_Contemporary_Marketing?_sg=ED5uCbTG6cU7290412yX8qO31rioK81fvX6PsvKSx98YgEBbLvXKfR4bkgWeM2OjhFscTLcBuL0zIgY
908,909,2,profile/Sugandha-Agarwal-2
909,910,1,publication/378332680_ACCOUNTING_IN_THE_ERA_OF_BIG_DATA_CASE_STUDIES_AND_FRAMEWORKS?_sg=DS79QTbzwEBrMJQGGQgdDGF4w2bCvBYt8KRjfGN3AmAjh1Pi2y_uXRs7lyeySn5cjsXL4jgX82JrNPI
910,911,2,profile/Georgios-Thanasas
911,912,1,publication/374402096_Privacy-Enhancing_Data_Aggregation_for_Big_Data_Analytics?_sg=SKpIZ9uNjCkoKGimwwNiq12YDx-z7UW_EIdYHq4GU20C3UbOmqExuX7yvRJyPRMrleI2lyMgnfCzt8M
912,913,2,profile/Surapon-Riyana
913,914,2,profile/Kittikorn-Sasujit
914,915,2,profile/Nigran-Homdoung
915,916,1,publication/380263153_USING_BIG_DATA_IN_SEMANTIC_RESEARCH_PERSPECTIVES_AND_APPROACHES?_sg=xfmFLGXqj4IO9MZO0tpaLDS5ctbXIptntqv6eVZA3lR3upy5q5juNATNFprzPZfr7Qkku8Nbpo0JWok
916,917,2,profile/Anna-Ivanova-107
917,918,1,publication/377718640_Big_Data_and_Lots_of_Data_are_Not_the_Same_Things_Small_data_sources_in_the_social_science_of_archaeologists?_sg=217wWZ1qm8NH_A0AMb48KP-OhtolNOSdxx13JLq1q0U-wOmqP4nlv7l7bJteNx2r0fF5L2ERz9TJQuQ
918,919,1,publication/370068872_Big_Data_Taxation_Issues?_sg=1SaqWIcW5Y2oPpvZEnYYNC5rRD5muRmTymHNWexMgZKiPmgGESCmyaVay0kYEfnFMwifl4xYvA7sccE
919,920,1,publication/376155419_Research_on_Key_Technologies_of_Big_Data_Analysis?_sg=JE5DkEOIXNhUN7VG4MIRPnj6yhRuXSOYzD9lLaH0gTxeXxm6rjC0uoxfX_SgfGLGAr9mPaHd6_XwXvo
920,921,1,publication/379108228_Driving_Sustainability_using_Big_Data_Analytics?_sg=v_Quu6l75x90JCXZACEu0wyOZIVuwQiCzrOFozdLZvOih4HPXBgK2dGRvbzfkkTapCkTE3IGQMBPBPg
921,922,2,profile/M-S-Bhargavi
922,923,1,publication/377993707_Challenges_and_Opportunities_of_Big_Data_Analytics_for_Human_Resource_Management_in_Mining_and_Metal_Industries?_sg=NkRU_erS_EGdxXyVohjxV3lcHpI1J0gmxif4P2jgDHC9tJQ67MwMIiKSaiVNfC96oT4D_WVJzONdVYE
923,924,1,publication/371196255_Big_Data_Ethics_in_Education_and_Research?_sg=x7zDgJvR6O01SReYPC2dv8bLgK2jVG8ENDibimhqQJSl4w-esvGZyvC0sdGebKIWIkPc0b6hFMH0gds
924,925,1,publication/373741995_Causal_inference_in_the_age_of_big_data_blind_faith_in_data_and_technology?_sg=mHQW3FZ1OPMsI9v_oZow-ggzaAIsyRee7Q7_DEV0aGHwtaZNhIb5dNXsq3j4HTM0rMZi7oS12GdHivw
925,926,2,profile/Fan-Chao-8
926,927,2,profile/Weibin-Wang-4
927,928,2,profile/Guang-Yu-9
